"label","youtube_id","time_start","time_end","split","is_cc"
"shredding paper","VgRzP2KK53M",2,12,"train",0
"shuffling cards","UAwoXGshlKw",4,14,"train",0
"shuffling cards","Sd6Ga1ajFaY",528,538,"train",0
"shuffling cards","eR2s0lKNMF0",22,32,"train",0
"shuffling cards","RUYEwIsScA8",53,63,"train",0
"shuffling cards","6n1rFIxQNqU",31,41,"train",0
"side kick","fTixofQtVbY",4,14,"train",0
"side kick","tNrRTKdGEqQ",30,40,"train",0
"side kick","yNJfD_tjS4c",4,14,"train",0
"side kick","8HcT8vXSQhU",3,13,"train",0
"side kick","V9LcRShEngU",462,472,"train",0
"sign language interpreting","Dm2XVwk5OWY",82,92,"train",0
"sign language interpreting","CyByHlXYN7s",0,10,"train",0
"sign language interpreting","az6_J3GfKA8",2,12,"train",0
"sign language interpreting","w6Taaj-XZeg",329,339,"train",0
"sign language interpreting","bOsWwKVx9_o",83,93,"train",0
"singing","ofjRvT4iucY",43,53,"train",0
"singing","oY9uQIX8XlU",37,47,"train",0
"singing","yDUFYrTIjqk",177,187,"train",0
"singing","AJfaQYOLOBs",0,10,"train",0
"singing","pnfMEY-NcV4",124,134,"train",0
"situp","xv4p9u_XiCo",3,13,"train",0
"situp","K44PeNr2He8",38,48,"train",0
"situp","EeduNBnUkZY",220,230,"train",0
"situp","zCzN72Bcrhc",16,26,"train",0
"situp","5tQVuHqoUCA",8,18,"train",0
"skateboarding","R1xcj-xctvs",322,332,"train",0
"skateboarding","eujnJZiZdVE",145,155,"train",0
"skateboarding","I_KWIUOoJos",138,148,"train",0
"skateboarding","4PgQuPDSc0k",278,288,"train",0
"skateboarding","Prl9E6uKhn8",36,46,"train",0
"ski jumping","mfO0SoGTGEo",5,15,"train",0
"ski jumping","x2fjcBfwxtY",0,10,"train",0
"ski jumping","PLSzWbzupqs",6,16,"train",0
"ski jumping","P_xEqGt0Q8E",735,745,"train",0
"ski jumping","Qy80uudnEnI",33,43,"train",0
"skiing (not slalom or crosscountry)","j1brUNDBbWw",22,32,"train",1
"skiing (not slalom or crosscountry)","CIiFnCQ2PSA",146,156,"train",0
"skiing (not slalom or crosscountry)","8Sz-1lSDv-I",202,212,"train",0
"skiing (not slalom or crosscountry)","QSKXFVGTU3s",176,186,"train",0
"skiing (not slalom or crosscountry)","ZASYSlJKX9s",3,13,"train",1
"skiing crosscountry","fgV0dcbs7G0",8,18,"train",0
"skiing crosscountry","lujbQLbOrSw",19,29,"train",0
"skiing crosscountry","tVk_GAoYx7w",27,37,"train",0
"skiing crosscountry","C1-qhYUyvC4",14,24,"train",0
"skiing crosscountry","Ne7otOMyVqs",83,93,"train",0
"skiing slalom","niel8eB81C0",490,500,"train",0
"skiing slalom","MCHl5FBZfVI",27,37,"train",0
"skiing slalom","PgHrll5MP0Q",10,20,"train",0
"skiing slalom","X71UPCwu0ZU",348,358,"train",0
"skiing slalom","KzHDvO0QthE",50,60,"train",0
"skipping rope","HO36c47J3vU",14,24,"train",0
"skipping rope","AdPQjbN8a4k",25,35,"train",0
"skipping rope","o6P-QvbmvyY",27,37,"train",0
"skipping rope","Qa6dbFxEsWw",32,42,"train",0
"skipping rope","QsYDgVHIpus",3,13,"train",0
"skydiving","7AfD2m6GM3A",438,448,"train",0
"skydiving","3QnEKof40ao",336,346,"train",0
"skydiving","qTtdGJ61zpU",203,213,"train",0
"skydiving","ogAwtpnw89k",127,137,"train",0
"skydiving","ktSBN9aRn3w",109,119,"train",0
"slacklining","s4N9R34WwZU",85,95,"train",0
"slacklining","P-QVtz65w7A",3,13,"train",1
"slacklining","GiEbucVN9_s",7,17,"train",0
"slacklining","rN1ZO8w508U",17,27,"train",0
"slacklining","wvvbZ52oLtw",145,155,"train",0
"slapping","lTUcTo9ur-Q",2,12,"train",0
"slapping","Fs-7ZXX5PWA",20,30,"train",0
"slapping","nns0SFCoBq4",0,10,"train",0
"slapping","qW7uXRfktOM",0,10,"train",0
"slapping","IdVAWc84C3k",2,12,"train",0
"sled dog racing","wHj7GIgBMLk",1,11,"train",0
"sled dog racing","ADBGN44b52A",29,39,"train",0
"sled dog racing","0pvVtHJb-_0",76,86,"train",0
"sled dog racing","G8Z5k2bTCUY",1,11,"train",0
"sled dog racing","j-OePaXUGWc",3,13,"train",0
"smoking","PCTZy3PeRP0",139,149,"train",0
"smoking","acnjuYRAbNM",6,16,"train",0
"smoking","VigKBy7kXmw",79,89,"train",0
"smoking","TlON2jRdYPM",80,90,"train",0
"smoking","t8Im9mHnxiM",377,387,"train",1
"smoking hookah","eZ0U__cdBOY",43,53,"train",0
"smoking hookah","JpNV4dOHY5w",46,56,"train",0
"smoking hookah","inRGqhhd_Fc",69,79,"train",0
"smoking hookah","SiQ_LSS_5Po",2,12,"train",0
"smoking hookah","cs0EOmmp1W0",98,108,"train",0
"snatch weight lifting","MEgimwIxPt8",24,34,"train",0
"snatch weight lifting","-fOn95QkrjA",4,14,"train",0
"snatch weight lifting","5hAePmvQXBc",0,10,"train",0
"snatch weight lifting","m1_JsamV8-I",8,18,"train",0
"snatch weight lifting","1Hj08gDRaB4",5,15,"train",0
"sneezing","FqtdtUq22Ss",181,191,"train",0
"sneezing","lP4hvBsOMkM",0,10,"train",0
"sneezing","4dnPmSGTJv4",24,34,"train",0
"sneezing","AFmjZ2q-fOo",7,17,"train",0
"sneezing","e4Pm8H4eoXQ",1,11,"train",0
"sniffing","hIcgmDy1fJk",17,27,"train",0
"sniffing","sZhgYilaNzM",13,23,"train",0
"sniffing","gTq9dUQzOMY",282,292,"train",0
"sniffing","hgW2AGbeFrM",86,96,"train",0
"sniffing","oQjpkO1z_HY",222,232,"train",0
"snorkeling","ItQ9OjOU3Y8",102,112,"train",0
"snorkeling","okqrGa9uDz4",37,47,"train",0
"snorkeling","WywCUo2yqsw",116,126,"train",0
"snorkeling","4uztqmlyWQA",9,19,"train",0
"snorkeling","Za6LPGdLL28",32,42,"train",0
"snowboarding","cJ_KyCWiUzw",122,132,"train",0
"snowboarding","tLJFFgkihXU",8,18,"train",1
"snowboarding","KCie3_XqmH4",21,31,"train",0
"snowboarding","lbtJMEc2naw",54,64,"train",0
"snowboarding","3FflfkkJSmA",99,109,"train",0
"snowkiting","-Ps0gFe_XrY",4,14,"train",0
"snowkiting","dZWE8jBpsdI",53,63,"train",0
"snowkiting","7Fol62DVDH0",256,266,"train",0
"snowkiting","bHDcwi1ncIg",1,11,"train",0
"snowkiting","8XenIqWV_XI",219,229,"train",0
"snowmobiling","excLhZkBzv0",91,101,"train",0
"snowmobiling","tRl448iiqGY",43,53,"train",0
"snowmobiling","DWxJ98xksCU",2516,2526,"train",0
"snowmobiling","_ngkf0n1s-Y",78,88,"train",0
"snowmobiling","AT1Qgf8iCCY",398,408,"train",0
"somersaulting","0HhadJDjIrg",4,14,"train",0
"somersaulting","Sk2z-IvG_3E",37,47,"train",0
"somersaulting","-VdI4J0KXbg",52,62,"train",0
"somersaulting","MkJGO8DBg6o",13,23,"train",0
"somersaulting","-u7lMPwWSHI",143,153,"train",0
"spinning poi","sEmuN_JKJXg",73,83,"train",0
"spinning poi","heERcsh_h3U",121,131,"train",0
"spinning poi","oV_29LIgNSs",135,145,"train",0
"spinning poi","ab3TVDTUAb8",14,24,"train",0
"spinning poi","-pHEn_wiEa8",2,12,"train",0
"spray painting","V4d1Sv66N5k",72,82,"train",0
"spray painting","-zeqIL9BJ9A",2,12,"train",0
"spray painting","JLfCWKuKbZI",146,156,"train",0
"spray painting","Je4jXsqnra8",44,54,"train",0
"spray painting","67u3iA145_Q",1302,1312,"train",0
"spraying","76zt7LWIo6I",332,342,"train",0
"spraying","nzYor7LoUws",27,37,"train",0
"spraying","J_qhh4ZFgeQ",96,106,"train",0
"spraying","5GoR_cKFb6s",129,139,"train",0
"spraying","1IQCtz7ZUzo",41,51,"train",0
"springboard diving","q7XLxx-ctxg",2,12,"train",0
"springboard diving","VaCUvqL0-CI",1,11,"train",0
"springboard diving","85mZCDOvROw",35,45,"train",0
"springboard diving","z4LG5qPipgc",242,252,"train",0
"springboard diving","pQGJ3_dQijU",0,10,"train",0
"squat","u0ZYImQdlQs",146,156,"train",1
"squat","W8UbYpiPna8",12,22,"train",1
"squat","QMGNbeElvkk",1,11,"train",0
"squat","baOIwRDSELo",3,13,"train",0
"squat","PPPZRNKPqVs",5,15,"train",0
"sticking tongue out","7cL30CyiGWg",74,84,"train",0
"sticking tongue out","LkbpjZ5CvMY",4,14,"train",0
"sticking tongue out","hYzqw558uJ8",22,32,"train",0
"sticking tongue out","l59MouxP8GU",0,10,"train",0
"sticking tongue out","iyR4BTBqvsI",1,11,"train",0
"stomping grapes","5Wv-aAB0Lpg",196,206,"train",0
"stomping grapes","X91tnZ0eOa4",103,113,"train",0
"stomping grapes","PYYN_yia6Dc",22,32,"train",0
"stomping grapes","IAefdV9p2GI",0,10,"train",0
"stomping grapes","USSThy4ebMQ",19,29,"train",0
"stretching arm","PtYh2oxUBjM",3,13,"train",0
"stretching arm","c1pIz1lcnA8",12,22,"train",0
"stretching arm","YcT8geZma0w",49,59,"train",0
"stretching arm","MYNrRnsURu0",0,10,"train",0
"stretching arm","GludvCgSTok",3,13,"train",0
"stretching leg","x92L6jlEYHc",1104,1114,"train",0
"stretching leg","AavCexdU5Nc",49,59,"train",0
"stretching leg","mqWae1_0aF8",19,29,"train",0
"stretching leg","gNJTHsGCF_g",26,36,"train",0
"stretching leg","rdxD3POKbV8",74,84,"train",0
"strumming guitar","esOOGATdF48",33,43,"train",0
"strumming guitar","X917nOL7D3k",2,12,"train",0
"strumming guitar","LoRcbEXGTbQ",53,63,"train",0
"strumming guitar","6luR0HQHTc0",68,78,"train",0
"strumming guitar","uRAVL0PNi0U",408,418,"train",0
"surfing crowd","FCgr2VxexSE",8,18,"train",0
"surfing crowd","fJY04YrFkDc",46,56,"train",1
"surfing crowd","GYNfIGFe0Gw",1,11,"train",0
"surfing crowd","JPPxglu6DL8",66,76,"train",0
"surfing crowd","4yXWydFjkgo",1,11,"train",0
"surfing water","p1TH-kK0fVw",63,73,"train",0
"surfing water","uji8QbSDC9Y",23,33,"train",0
"surfing water","LK8zbUAD2_Y",187,197,"train",0
"surfing water","IA5NeYPuyFM",239,249,"train",0
"surfing water","V27r_k7Wiyo",266,276,"train",0
"sweeping floor","yVwvK2z4DN0",1,11,"train",0
"sweeping floor","JaBKU2SDe4E",23,33,"train",0
"sweeping floor","PIqnKsv_Yg8",29,39,"train",0
"sweeping floor","7H18TuuqVME",14,24,"train",0
"sweeping floor","PVfKnJlCyts",1,11,"train",0
"swimming backstroke","dYs3dKGmNaY",18,28,"train",0
"swimming backstroke","TX4MzSBB9m0",0,10,"train",0
"swimming backstroke","VkoDt8b2jyY",32,42,"train",0
"swimming backstroke","oorXWMBbJy0",3,13,"train",0
"swimming backstroke","PmuoWn4mqbA",191,201,"train",0
"swimming breast stroke","t9xd7icDrR4",39,49,"train",0
"swimming breast stroke","T3c_CIUSb3E",32,42,"train",0
"swimming breast stroke","yKhueGAOURg",4,14,"train",0
"swimming breast stroke","f7hl-VQ-kL0",19,29,"train",0
"swimming breast stroke","I7ovaA0vM04",83,93,"train",0
"swimming butterfly stroke","W_bEff5CV_Y",44,54,"train",0
"swimming butterfly stroke","Rrqy-Yeuh-Y",19,29,"train",0
"swimming butterfly stroke","brKh-1NP0Ac",18,28,"train",0
"swimming butterfly stroke","iftLEWuhi9g",4,14,"train",0
"swimming butterfly stroke","D-nX85Ji3Rs",3,13,"train",0
"swing dancing","G4PtDJXM1Lc",22,32,"train",0
"swing dancing","uKySotTZ650",156,166,"train",0
"swing dancing","Cole3CffD1Y",10,20,"train",0
"swing dancing","z4LejBg5tzk",26,36,"train",0
"swing dancing","AwaFo5M0uRQ",44,54,"train",0
"swinging legs","I1jETZuxAxg",23,33,"train",0
"swinging legs","inOjm_Nb56Q",10,20,"train",0
"swinging legs","w-F_Q1KUQfk",10,20,"train",0
"swinging legs","uOipjHAx1Ew",4,14,"train",0
"swinging legs","j4Csb4Bp58Q",4,14,"train",0
"swinging on something","spG7Pw3KdMM",65,75,"train",0
"swinging on something","7TiMjCW33gU",74,84,"train",0
"swinging on something","v2CHxEbTOfs",47,57,"train",1
"swinging on something","WFCL21EwMW0",4,14,"train",0
"swinging on something","26FXepc0PI8",18,28,"train",0
"sword fighting","1jiGeJ1mUHY",69,79,"train",0
"sword fighting","85RwZ7WUY6s",31,41,"train",0
"sword fighting","i9ejU-b5DvU",23,33,"train",0
"sword fighting","IbpB0uYyXQA",2,12,"train",0
"sword fighting","gk6W1K5DLLw",51,61,"train",0
"tai chi","NPSr9X3Uodk",167,177,"train",0
"tai chi","vM8sJRRGJCE",230,240,"train",0
"tai chi","MAlCeIdu134",3,13,"train",0
"tai chi","zdZyG-PdUqI",59,69,"train",0
"tai chi","tZ4rq35_Sus",253,263,"train",0
"taking a shower","3bng12ZN4J0",127,137,"train",0
"taking a shower","ApzeXW_h328",93,103,"train",0
"taking a shower","iXQsPVYekBE",84,94,"train",0
"taking a shower","kUn0XZbWj1Y",112,122,"train",0
"taking a shower","1T4Xh3i069k",14,24,"train",0
"tango dancing","g0zFPdmLdpU",105,115,"train",0
"tango dancing","2ZK7SkaDZFI",146,156,"train",0
"tango dancing","NZLjdNoPe2Q",414,424,"train",1
"tango dancing","uPGfr40bPtw",66,76,"train",0
"tango dancing","hcSoivjMOhQ",28,38,"train",1
"tap dancing","rrhjIIqhbR4",4,14,"train",0
"tap dancing","ilEzwahbcMA",32,42,"train",0
"tap dancing","bjC-9x0Ycyg",139,149,"train",0
"tap dancing","y75Amwf0j14",58,68,"train",0
"tap dancing","oxyy0RLwpJo",64,74,"train",0
"tapping guitar","lIWeDi819t8",128,138,"train",0
"tapping guitar","xm9iiAxGJXU",4,14,"train",0
"tapping guitar","XIwOvZIMZmY",42,52,"train",0
"tapping guitar","8-tOw_zp0Dg",2,12,"train",0
"tapping guitar","aruu8fgFmwU",4,14,"train",0
"tapping pen","9kAQBcfer0s",11,21,"train",0
"tapping pen","_uay7nYAiEI",83,93,"train",0
"tapping pen","fRtnLSaPMOs",22,32,"train",0
"tapping pen","T8AI9yY4ZrU",179,189,"train",0
"tapping pen","bBbhZip2d1A",32,42,"train",0
"tasting beer","TCaD6zG8l-0",190,200,"train",0
"tasting beer","r2BSgq4Lu7k",819,829,"train",0
"tasting beer","7iz6cPGFnpc",0,10,"train",0
"tasting beer","oKQT8UxTfn0",49,59,"train",0
"tasting beer","7FllR0Kagpg",6,16,"train",0
"tasting food","PdFOmZuKwj0",309,319,"train",0
"tasting food","Gn2dxdTq30E",104,114,"train",0
"tasting food","r_ZL7of8X6A",95,105,"train",0
"tasting food","bbS1xTkETV4",178,188,"train",0
"tasting food","jasRySNhyIU",26,36,"train",0
"testifying","Fv2azpbUCk8",197,207,"train",0
"testifying","zE0QWAqLdt4",72,82,"train",0
"testifying","35OdEjZ7738",199,209,"train",0
"testifying","maiozP3e1vY",55,65,"train",0
"testifying","IAmjhtY_VRI",255,265,"train",0
"texting","lj_VQQKmM0w",135,145,"train",0
"texting","5sZ5rsPJA4A",189,199,"train",0
"texting","M56fHA6_n24",25,35,"train",0
"texting","gKhS9IJ4EHA",0,10,"train",0
"texting","b_pIW_lmK-M",220,230,"train",0
"throwing axe","9HiShcen9Sw",39,49,"train",0
"throwing axe","dDBupjIo2ZY",1,11,"train",0
"throwing axe","I_ipY1uteWs",3,13,"train",1
"throwing axe","BLXkVUDpTu0",97,107,"train",0
"throwing axe","S3LkTGXyEZI",20,30,"train",0
"throwing ball","_sYqC475cec",1,11,"train",0
"throwing ball","ZJZ_t7NuTSc",1049,1059,"train",0
"throwing ball","QkokhOtZLUA",51,61,"train",0
"throwing ball","Azpf0QIJVOs",0,10,"train",0
"throwing ball","tcEv27SdrJs",26,36,"train",0
"throwing discus","Y9JBQ1B9QVQ",21,31,"train",0
"throwing discus","PbMoWoULDCQ",1,11,"train",0
"throwing discus","DmBrp4Ou4w4",5,15,"train",0
"throwing discus","w58zS_j1YFA",3,13,"train",0
"throwing discus","a0UyDUAZgEo",0,10,"train",0
"tickling","htnCCZkZaH4",1,11,"train",0
"tickling","7UUJWJ3bypc",52,62,"train",0
"tickling","uzOUvSS19Es",89,99,"train",0
"tickling","dRHvT9pXOs8",26,36,"train",0
"tickling","bUxoZxRdKN8",1091,1101,"train",0
"tobogganing","d7EowUdO_Qo",7,17,"train",0
"tobogganing","OaGmTXFby10",17,27,"train",1
"tobogganing","fOBdh9bClA4",2,12,"train",0
"tobogganing","EldeiDtbv9E",9,19,"train",0
"tobogganing","NWjpktS3dxo",7,17,"train",0
"tossing coin","NpGkxyLuI0c",41,51,"train",0
"tossing coin","Ru8qPGBer-w",3,13,"train",0
"tossing coin","kFKfTQKDUJw",34,44,"train",0
"tossing coin","81ofT7UBmV0",52,62,"train",0
"tossing coin","cNR_jmNSJ9U",1,11,"train",0
"tossing salad","6p1tbSG7plQ",68,78,"train",0
"tossing salad","IMdXEn_PsjI",361,371,"train",0
"tossing salad","LDfjacuTtmM",298,308,"train",0
"tossing salad","YFBDJWi4tsw",226,236,"train",0
"tossing salad","OP5m9x6byrQ",122,132,"train",0
"training dog","jl70QuwifvI",9,19,"train",0
"training dog","kGXCxbewZgw",52,62,"train",0
"training dog","lr1KWOLU9Hc",57,67,"train",0
"training dog","0hggXp7zXwI",0,10,"train",0
"training dog","1OK0Dz8YkDQ",23,33,"train",0
"trapezing","Z1-3H_1UVV0",0,10,"train",0
"trapezing","y9qX8GZZAaw",61,71,"train",0
"trapezing","JOSuf8qwpFg",78,88,"train",0
"trapezing","rNfH4O8SqO8",424,434,"train",0
"trapezing","4l3po56Wyp8",52,62,"train",0
"trimming or shaving beard","ikQitLRceWw",221,231,"train",0
"trimming or shaving beard","QakbOSMJ0AA",105,115,"train",0
"trimming or shaving beard","OH9lMLQwfeE",192,202,"train",0
"trimming or shaving beard","h0_w5jiPTTM",12,22,"train",0
"trimming or shaving beard","OCf1DG5wmTA",277,287,"train",0
"trimming trees","rMkw5HwqLWY",31,41,"train",0
"trimming trees","ExQg288lBrI",0,10,"train",0
"trimming trees","C8oA8hVux7c",3,13,"train",0
"trimming trees","Rvo6sewKBYc",128,138,"train",0
"trimming trees","GPeRNLuiNgQ",1,11,"train",0
"triple jump","uP68xoVpFtU",0,10,"train",0
"triple jump","Z5EkylUA8d0",2,12,"train",0
"triple jump","NwZCdDa-MPk",47,57,"train",0
"triple jump","r2iE5dfEiWk",15,25,"train",0
"triple jump","KxdC34k_ff0",0,10,"train",0
"tying bow tie","-gdyA7pMlBc",33,43,"train",0
"tying bow tie","FCDvHaXFyHc",99,109,"train",0
"tying bow tie","fQDkFpf44mc",95,105,"train",0
"tying bow tie","lK7e95L1M50",0,10,"train",0
"tying bow tie","JVXyfktw4tM",75,85,"train",0
"tying knot (not on a tie)","tlhMUS1mQHI",44,54,"train",0
"tying knot (not on a tie)","awNohBOJHgw",82,92,"train",0
"tying knot (not on a tie)","bYAPQDDmKs4",46,56,"train",0
"tying knot (not on a tie)","a0axt7n0GuQ",10,20,"train",0
"tying knot (not on a tie)","m2kLkrUZFRM",56,66,"train",0
"tying tie","w5voPqvbs9c",28,38,"train",0
"tying tie","yDSg6d2KIVQ",26,36,"train",0
"tying tie","bLBsNgAZhXM",65,75,"train",0
"tying tie","Rzj3ySd3-Qk",182,192,"train",0
"tying tie","VmFYDWaU8-I",80,90,"train",0
"unboxing","WH18h4b65uo",101,111,"train",1
"unboxing","WyLgO0BteG0",117,127,"train",1
"unboxing","yU_G6MaD-vU",39,49,"train",1
"unboxing","uqqZ31efy7w",210,220,"train",1
"unboxing","Wo9a751WRCY",546,556,"train",1
"unloading truck","gYWd05xGgSs",0,10,"train",0
"unloading truck","sjNYz4zk3MA",62,72,"train",0
"unloading truck","yTeotti6nLQ",24,34,"train",0
"unloading truck","z-JI7nC6LBs",3,13,"train",0
"unloading truck","G5Iz6uLxaVI",1,11,"train",0
"using computer","P_rfyk1B9e8",12,22,"train",0
"using computer","Tveb6BpolRs",38,48,"train",0
"using computer","xfOiOpqpBg8",44,54,"train",0
"using computer","PxcKL-WoXfM",115,125,"train",0
"using computer","8m6Ux-IDLIM",519,529,"train",0
"using remote controller (not gaming)","DBBJlGFUWv0",313,323,"train",0
"using remote controller (not gaming)","9tNpD46PAuk",3,13,"train",0
"using remote controller (not gaming)","4jGL54nYx-w",59,69,"train",0
"using remote controller (not gaming)","gNf6sM9XDA0",62,72,"train",0
"using remote controller (not gaming)","Q-2ivYDtstE",48,58,"train",0
"using segway","7nCXdz7k-l8",26,36,"train",0
"using segway","jzytlLWyHEw",5,15,"train",0
"using segway","UrwXJf5QK_k",2,12,"train",0
"using segway","hm_Fov_6LiU",13,23,"train",0
"using segway","9X7WaUi3POk",2,12,"train",0
"vault","s34bMhsF8bI",1,11,"train",1
"vault","rn7HbHTtSgY",17,27,"train",0
"vault","jNvGXIHyG28",28,38,"train",1
"vault","aKDUfy9-lYo",1,11,"train",1
"vault","ZGuOO2-ImEk",5,15,"train",0
"waiting in line","BRDnJY6kC20",1,11,"train",0
"waiting in line","lYDImpbkvW0",65,75,"train",0
"waiting in line","PXIInnEFwJs",2,12,"train",0
"waiting in line","R5xdbIPEbCI",19,29,"train",0
"waiting in line","hsV3ZSJM8aU",0,10,"train",0
"walking the dog","5QaGvO1iF2c",9,19,"train",0
"walking the dog","plOR9oZOsJk",50,60,"train",0
"walking the dog","ai_bcZAFB7g",3,13,"train",0
"walking the dog","hyg53saivXY",77,87,"train",0
"walking the dog","xCCeaXoEoBY",2,12,"train",0
"washing dishes","gZTI9p4O96g",22,32,"train",0
"washing dishes","ae6T5sJeVYU",17,27,"train",0
"washing dishes","zlnlsROQXq0",28,38,"train",0
"washing dishes","WrZZMTS2A0Q",13,23,"train",0
"washing dishes","Q9Fw56ZvXq4",1,11,"train",0
"washing feet","unUYubYx9z0",17,27,"train",0
"washing feet","feNoivJwvm8",22,32,"train",0
"washing feet","1kaB5q6dry0",117,127,"train",0
"washing feet","yHCXaKUNRMI",0,10,"train",0
"washing feet","8-iCNsgnxSg",11,21,"train",0
"washing hair","4aTWA9V-if4",13,23,"train",0
"washing hair","XbW8Qk_yTqk",122,132,"train",0
"washing hair","JK5OmwDZMy0",110,120,"train",0
"washing hair","8CmQGARXI-8",40,50,"train",0
"washing hair","DVNp85nmlOI",378,388,"train",0
"washing hands","FndGT6_4VXA",1,11,"train",0
"washing hands","nOmfAJj26NU",32,42,"train",0
"washing hands","lspc51UiNWs",87,97,"train",0
"washing hands","Lijtj1_5cwk",76,86,"train",0
"washing hands","P2jKzdv4Lhw",29,39,"train",0
"water skiing","2aNma6S6d5Q",426,436,"train",0
"water skiing","VufciQ5A5rY",11,21,"train",0
"water skiing","CtSFfZuWPFc",17,27,"train",0
"water skiing","nzrYUMLdrJk",14,24,"train",0
"water skiing","ldkcfn5t-KU",41,51,"train",0
"water sliding","WH4QmCmg4lI",0,10,"train",0
"water sliding","FbWUmhwiun4",2,12,"train",0
"water sliding","6h7RYmfL3HI",3,13,"train",0
"water sliding","5c0xPGUmU7g",18,28,"train",0
"water sliding","ta0WDnZHtfA",78,88,"train",0
"watering plants","oEnL9WTTTgw",0,10,"train",0
"watering plants","omGgFFBP7go",22,32,"train",0
"watering plants","E2Mqd3AJsRw",81,91,"train",0
"watering plants","cHOI5a535rU",15,25,"train",0
"watering plants","QPq5XK3_PnE",23,33,"train",0
"waxing back","xBR-BFu4A40",67,77,"train",0
"waxing back","qhXX_GLsa8s",42,52,"train",0
"waxing back","PvGBZoiNMZQ",300,310,"train",0
"waxing back","NE9NSpBzjmU",4,14,"train",0
"waxing back","ueoO7VhBtjY",1,11,"train",0
"waxing chest","UbNsgcDAn6k",51,61,"train",0
"waxing chest","71w5PzTOcOU",42,52,"train",0
"waxing chest","TIx2hVrDJXs",479,489,"train",0
"waxing chest","hMNfNiSS5k8",76,86,"train",0
"waxing chest","RBb83AYFtqI",39,49,"train",0
"waxing eyebrows","nXKMk5GWQeQ",192,202,"train",0
"waxing eyebrows","kmWmPSdmtrs",164,174,"train",0
"waxing eyebrows","joHqYjjssMA",40,50,"train",0
"waxing eyebrows","khW2vtkyfJo",5,15,"train",0
"waxing eyebrows","OmQuIX6dSII",4,14,"train",0
"waxing legs","NPDvaOFYY_4",45,55,"train",0
"waxing legs","sVPtUPjLEds",18,28,"train",0
"waxing legs","ybFEloT2yag",36,46,"train",0
"waxing legs","0YqAhW904L0",13,23,"train",0
"waxing legs","x55p1r-l99E",242,252,"train",0
"weaving basket","DGkngWQyJdo",19,29,"train",0
"weaving basket","1xU6P_tsmXU",12,22,"train",0
"weaving basket","86IwJ957SpY",129,139,"train",0
"weaving basket","mwqNsAYBwy0",16,26,"train",0
"weaving basket","sNa2igvRZOk",157,167,"train",0
"welding","e_sH5-AP2b0",75,85,"train",1
"welding","8WbAS3yK9Ao",325,335,"train",0
"welding","cGoybWZjSis",233,243,"train",0
"welding","l5yMKK_Ut1U",4,14,"train",0
"welding","olzBe9kP4DA",209,219,"train",0
"whistling","1Cx9qasJhlg",186,196,"train",0
"whistling","jstvGU5rbh0",79,89,"train",0
"whistling","LpakcKw-kNM",127,137,"train",0
"whistling","eEgzFdr7WzI",307,317,"train",0
"whistling","GUU-hVlAqTk",11,21,"train",0
"windsurfing","yvBx3CSzP44",186,196,"train",0
"windsurfing","Pv53fdoJzhQ",23,33,"train",0
"windsurfing","yIZJkIBjMg0",202,212,"train",0
"windsurfing","gG_PtDV9aiA",1,11,"train",0
"windsurfing","NiOkL2MTexY",59,69,"train",0
"wrapping present","8DApt9JdJGg",100,110,"train",0
"wrapping present","UkpxNrwX2vE",96,106,"train",0
"wrapping present","iWGM4u9loro",651,661,"train",0
"wrapping present","rSeXcYcDJO0",231,241,"train",0
"wrapping present","ZDfqD3rYBRA",140,150,"train",0
"wrestling","p7jmFpRItW0",49,59,"train",0
"wrestling","DXg6b9CtUTY",46,56,"train",0
"wrestling","RtTodJo4leM",16,26,"train",0
"wrestling","wvaBOM9gU7s",11,21,"train",0
"wrestling","oebmcdWqLyQ",43,53,"train",0
"writing","yQ1-phUfQoU",86,96,"train",0
"writing","BbDEXblAtQI",22,32,"train",0
"writing","xarQLl7sDnc",245,255,"train",0
"writing","XeDPNHXuf_g",106,116,"train",0
"writing","dq2mObCM5vk",147,157,"train",0
"yawning","ZFV5sVqKpYY",0,10,"train",0
"yawning","pr-rbZd4IDI",104,114,"train",0
"yawning","L44XevYGLfk",0,10,"train",0
"yawning","0b4JeBG60Ew",3,13,"train",0
"yawning","ksipFnyIGKc",4,14,"train",0
"yoga","I6Nij3b6cBY",103,113,"train",0
"yoga","KmLlDi5CifU",30,40,"train",0
"yoga","37RXp8MI7QA",24,34,"train",0
"yoga","TFnmgc_H-5o",219,229,"train",0
"yoga","pHkxRYTsmiE",425,435,"train",0
"zumba","neF0z-FU2p0",25,35,"train",0
"zumba","3rEjCUSNKI4",0,10,"train",0
"zumba","fEATvBTQDtI",307,317,"train",1
"zumba","ae_12jiVZKM",115,125,"train",0
"zumba","TAJD0xBNRlo",6,16,"train",0
